t, v
-0.008104, 0.000000
-0.008105, 0.000000
-0.008107, 0.000000
-0.008109, 0.000000
-0.008110, 0.000000
-0.008112, 0.000000
-0.008114, 0.000000
-0.008115, 0.000000
-0.008117, 0.000000
-0.008119, 0.000000
-0.008120, 0.000000
-0.008122, 0.000000
-0.008123, 0.000000
-0.008125, 0.000000
-0.008127, 0.000000
-0.008128, 0.000000
-0.008130, 0.000000
-0.008132, 0.000000
-0.008133, 0.000000
-0.008135, 0.000000
-0.008137, 0.000000
-0.008138, 0.000000
-0.008140, 0.000000
-0.008142, 0.000000
-0.008143, 0.000000
-0.008145, 0.000000
-0.008146, 0.000000
-0.008148, 0.000000
-0.008150, 0.000000
-0.008151, 0.000000
-0.008153, 0.000000
-0.008155, 0.000000
-0.008156, 0.000000
-0.008158, 0.000000
-0.008160, 0.000000
-0.008161, 0.000000
-0.008163, 0.000000
-0.008164, 0.000000
-0.008166, 0.000000
-0.008168, 0.000000
-0.008169, 0.000000
-0.008171, 0.000000
-0.008173, 0.000000
-0.008174, 0.000000
-0.008176, 0.000000
-0.008178, 0.000000
-0.008179, 0.000000
-0.008181, 0.000000
-0.008183, 0.000000
-0.008184, 0.000000
-0.008186, 0.000000
-0.008187, 0.000000
-0.008189, 0.000000
-0.008191, 0.000000
-0.008192, 0.000000
-0.008194, 0.000000
-0.008196, 0.000000
-0.008197, 0.000000
-0.008199, 0.000000
-0.008201, 0.000000
-0.008202, 0.000000
-0.008204, 0.000000
-0.008206, 0.000000
-0.008207, 0.000000
-0.008209, 0.000000
-0.008210, 0.000000
-0.008212, 0.000000
-0.008214, 0.000000
-0.008215, 0.000000
-0.008217, 0.000000
-0.008219, 0.000000
-0.008220, 0.000000
-0.008222, 0.000000
-0.008224, 0.000000
-0.008225, 0.000000
-0.008227, 0.000000
-0.008229, 0.000000
-0.008230, 0.000000
-0.008232, 0.000000
-0.008233, 0.000000
-0.008235, 0.000000
-0.008237, 0.000000
-0.008238, 0.000000
-0.008240, 0.000000
-0.008242, 0.000000
-0.008243, 0.000000
-0.008245, 0.000000
-0.008247, 0.000000
-0.008248, 0.000000
-0.008250, 0.000000
-0.008252, 0.000000
-0.008253, 0.000000
-0.008255, 0.000000
-0.008256, 0.000000
-0.008258, 0.000000
-0.008260, 0.000000
-0.008261, 0.000000
-0.008263, 0.000000
-0.008265, 0.000000
-0.008266, 0.000000
-0.008268, 0.000000
-0.008270, 0.000000
-0.008271, 0.000000
-0.008273, 0.000000
-0.008275, 0.000000
-0.008276, 0.000000
-0.008278, 0.000000
-0.008279, 0.000000
-0.008281, 0.000000
-0.008283, 0.000000
-0.008284, 0.000000
-0.008286, 0.000000
-0.008288, 0.000000
-0.008289, 0.000000
-0.008291, 0.000000
-0.008293, 0.000000
-0.008294, 0.000000
-0.008296, 0.000000
-0.008297, 0.000000
-0.008299, 0.000000
-0.008301, 0.000000
-0.008302, 0.000000
-0.008304, 0.000000
-0.008306, 0.000000
-0.008307, 0.000000
-0.008309, 0.000000
-0.008311, 0.000000
-0.008312, 0.000000
-0.008314, 0.000000
-0.008316, 0.000000
-0.008317, 0.000000
-0.008319, 0.000000
-0.008320, 0.000000
-0.008322, 0.000000
-0.008324, 0.000000
-0.008325, 0.000000
-0.008327, 0.000000
-0.008329, 0.000000
-0.008330, 0.000000
-0.008332, 0.000000
-0.008334, 0.000000
-0.008335, 0.000000
-0.008337, 0.000000
-0.008339, 0.000000
-0.008340, 0.000000
-0.008342, 0.000000
-0.008343, 0.000000
-0.008345, 0.000000
-0.008347, 0.000000
-0.008348, 0.000000
-0.008350, 0.000000
-0.008352, 0.000000
-0.008353, 0.000000
-0.008355, 0.000000
-0.008357, 0.000000
-0.008358, 0.000000
-0.008360, 0.000000
-0.008362, 0.000000
-0.008363, 0.000000
-0.008365, 0.000000
-0.008366, 0.000000
-0.008368, 0.000000
-0.008370, 0.000000
-0.008371, 0.000000
-0.008373, 0.000000
-0.008375, 0.000000
-0.008376, 0.000000
-0.008378, 0.000000
-0.008380, 0.000000
-0.008381, 0.000000
-0.008383, 0.000000
-0.008385, 0.000000
-0.008386, 0.000000
-0.008388, 0.000000
-0.008389, 0.000000
-0.008391, 0.000000
-0.008393, 0.000000
-0.008394, 0.000000
-0.008396, 0.000000
-0.008398, 0.000000
-0.008399, 0.000000
-0.008401, 0.000000
-0.008403, 0.000000
-0.008404, 0.000000
-0.008406, 0.000000
-0.008407, 0.000000
-0.008409, 0.000000
-0.008411, 0.000000
-0.008412, 0.000000
-0.008414, 0.000000
-0.008416, 0.000000
-0.008417, 0.000000
-0.008419, 0.000000
-0.008421, 0.000000
-0.008422, 0.000000
-0.008424, 0.000000
-0.008426, 0.000000
-0.008427, 0.000000
-0.008429, 0.000000
-0.008430, 0.000000
-0.008432, 0.000000
-0.008434, 0.000000
-0.008435, 0.000000
-0.008437, 0.000000
-0.008439, 0.000000
-0.008440, 0.000000
-0.008442, 0.000000
-0.008444, 0.000000
-0.008445, 0.000000
-0.008447, 0.000000
-0.008449, 0.000000
-0.008450, 0.000000
-0.008452, 0.000000
-0.008453, 0.000000
-0.008455, 0.000000
-0.008457, 0.000000
-0.008458, 0.000000
-0.008460, 0.000000
-0.008462, 0.000000
-0.008463, 0.000000
-0.008465, 0.000000
-0.008467, 0.000000
-0.008468, 0.000000
-0.008470, 0.000000
-0.008472, 0.000000
-0.008473, 0.000000
-0.008475, 0.000000
-0.008476, 0.000000
-0.008478, 0.000000
-0.008480, 0.000000
-0.008481, 0.000000
-0.008483, 0.000000
-0.008485, 0.000000
-0.008486, 0.000000
-0.008488, 0.000000
-0.008490, 0.000000
-0.008491, 0.000000
-0.008493, 0.000000
-0.008495, 0.000000
-0.008496, 0.000000
-0.008498, 0.000000
-0.008499, 0.000000
-0.008501, 0.000000
-0.008503, 0.000000
-0.008504, 0.000000
-0.008506, 0.000000
-0.008508, 0.000000
-0.008509, 0.000000
-0.008511, 0.000000
-0.008513, 0.000000
-0.008514, 0.000000
-0.008516, 0.000000
-0.008518, 0.000000
-0.008519, 0.000000
-0.008521, 0.000000
-0.008522, 0.000000
-0.008524, 0.000000
-0.008526, 0.000000
-0.008527, 0.000000
-0.008529, 0.000000
-0.008531, 0.000000
-0.008532, 0.000000
-0.008534, 0.000000
-0.008536, 0.000000
-0.008537, 0.000000
-0.008539, 0.000000
-0.008540, 0.000000
-0.008542, 0.000000
-0.008544, 0.000000
-0.008545, 0.000000
-0.008547, 0.000000
-0.008549, 0.000000
-0.008550, 0.000000
-0.008552, 0.000000
-0.008554, 0.000000
-0.008555, 0.000000
-0.008557, 0.000000
-0.008559, 0.000000
-0.008560, 0.000000
-0.008562, 0.000000
-0.008563, 0.000000
-0.008565, 0.000000
-0.008567, 0.000000
-0.008568, 0.000000
-0.008570, 0.000000
-0.008572, 0.000000
-0.008573, 0.000000
-0.008575, 0.000000
-0.008577, 0.000000
-0.008578, 0.000000
-0.008580, 0.000000
-0.008582, 0.000000
-0.008583, 0.000000
-0.008585, 0.000000
-0.008586, 0.000000
-0.008588, 0.000000
-0.008590, 0.000000
-0.008591, 0.000000
-0.008593, 0.000000
-0.008595, 0.000000
-0.008596, 0.000000
-0.008598, 0.000000
-0.008600, 0.000000
-0.008601, 0.000000
-0.008603, 0.000000
-0.008605, 0.000000
-0.008606, 0.000000
-0.008608, 0.000000
-0.008609, 0.000000
-0.008611, 0.000000
-0.008613, 0.000000
-0.008614, 0.000000
-0.008616, 0.000000
-0.008618, 0.000000
-0.008619, 0.000000
-0.008621, 0.000000
-0.008623, 0.000000
-0.008624, 0.000000
-0.008626, 0.000000
-0.008628, 0.000000
-0.008629, 0.000000
-0.008631, 0.000000
-0.008632, 0.000000
-0.008634, 0.000000
-0.008636, 0.000000
-0.008637, 0.000000
-0.008639, 0.000000
-0.008641, 0.000000
-0.008642, 0.000000
-0.008644, 0.000000
-0.008646, 0.000000
-0.008647, 0.000000
-0.008649, 0.000000
-0.008650, 0.000000
-0.008652, 0.000000
-0.008654, 0.000000
-0.008655, 0.000000
-0.008657, 0.000000
-0.008659, 0.000000
-0.008660, 0.000000
-0.008662, 0.000000
-0.008664, 0.000000
-0.008665, 0.000000
-0.008667, 0.000000
-0.008669, 0.000000
-0.008670, 0.000000
-0.008672, 0.000000
-0.008673, 0.000000
-0.008675, 0.000000
-0.008677, 0.000000
-0.008678, 0.000000
-0.008680, 0.000000
-0.008682, 0.000000
-0.008683, 0.000000
-0.008685, 0.000000
-0.008687, 0.000000
-0.008688, 0.000000
-0.008690, 0.000000
-0.008692, 0.000000
-0.008693, 0.000000
-0.008695, 0.000000
-0.008696, 0.000000
-0.008698, 0.000000
-0.008700, 0.000000
-0.008701, 0.000000
-0.008703, 0.000000
-0.008705, 0.000000
-0.008706, 0.000000
-0.008708, 0.000000
-0.008710, 0.000000
-0.008711, 0.000000
-0.008713, 0.000000
-0.008715, 0.000000
-0.008716, 0.000000
-0.008718, 0.000000
-0.008719, 0.000000
-0.008721, 0.000000
-0.008723, 0.000000
-0.008724, 0.000000
-0.008726, 0.000000
-0.008728, 0.000000
-0.008729, 0.000000
-0.008731, 0.000000
-0.008733, 0.000000
-0.008734, 0.000000
-0.008736, 0.000000
-0.008738, 0.000000
-0.008739, 0.000000
-0.008741, 0.000000
-0.008742, 0.000000
-0.008744, 0.000000
-0.008746, 0.000000
-0.008747, 0.000000
-0.008749, 0.000000
-0.008751, 0.000000
-0.008752, 0.000000
-0.008754, 0.000000
-0.008756, 0.000000
-0.008757, 0.000000
-0.008759, 0.000000
-0.008760, 0.000000
-0.008762, 0.000000
-0.008764, 0.000000
-0.008765, 0.000000
-0.008767, 0.000000
-0.008769, 0.000000
-0.008770, 0.000000
-0.008772, 0.000000
-0.008774, 0.000000
-0.008775, 0.000000
-0.008777, 0.000000
-0.008779, 0.000000
-0.008780, 0.000000
-0.008782, 0.000000
-0.008783, 0.000000
-0.008785, 0.000000
-0.008787, 0.000000
-0.008788, 0.000000
-0.008790, 0.000000
-0.008792, 0.000000
-0.008793, 0.000000
-0.008795, 0.000000
-0.008797, 0.000000
-0.008798, 0.000000
-0.008800, 0.000000
-0.008802, 0.000000
-0.008803, 0.000000
-0.008805, 0.000000
-0.008806, 0.000000
-0.008808, 0.000000
-0.008810, 0.000000
-0.008811, 0.000000
-0.008813, 0.000000
-0.008815, 0.000000
-0.008816, 0.000000
-0.008818, 0.000000
-0.008820, 0.000000
-0.008821, 0.000000
-0.008823, 0.000000
-0.008825, 0.000000
-0.008826, 0.000000
-0.008828, 0.000000
-0.008829, 0.000000
-0.008831, 0.000000
-0.008833, 0.000000
-0.008834, 0.000000
-0.008836, 0.000000
-0.008838, 0.000000
-0.008839, 0.000000
-0.008841, 0.000000
-0.008843, 0.000000
-0.008844, 0.000000
-0.008846, 0.000000
-0.008848, 0.000000
-0.008849, 0.000000
-0.008851, 0.000000
-0.008852, 0.000000
-0.008854, 0.000000
-0.008856, 0.000000
-0.008857, 0.000000
-0.008859, 0.000000
-0.008861, 0.000000
-0.008862, 0.000000
-0.008864, 0.000000
-0.008866, 0.000000
-0.008867, 0.000000
-0.008869, 0.000000
-0.008871, 0.000000
-0.008872, 0.000000
-0.008874, 0.000000
-0.008875, 0.000000
-0.008877, 0.000000
-0.008879, 0.000000
-0.008880, 0.000000
-0.008882, 0.000000
-0.008884, 0.000000
-0.008885, 0.000000
-0.008887, 0.000000
-0.008889, 0.000000
-0.008890, 0.000000
-0.008892, 0.000000
-0.008893, 0.000000
-0.008895, 0.000000
-0.008897, 0.000000
-0.008898, 0.000000
-0.008900, 0.000000
-0.008902, 0.000000
-0.008903, 0.000000
-0.008905, 0.000000
-0.008907, 0.000000
-0.008908, 0.000000
-0.008910, 0.000000
-0.008912, 0.000000
-0.008913, 0.000000
-0.008915, 0.000000
-0.008916, 0.000000
-0.008918, 0.000000
-0.008920, 0.000000
-0.008921, 0.000000
-0.008923, 0.000000
-0.008925, 0.000000
-0.008926, 0.000000
-0.008928, 0.000000
-0.008930, 0.000000
-0.008931, 0.000000
-0.008933, 0.000000
-0.008935, 0.000000
-0.008936, 0.000000
-0.008938, 0.000000
-0.008939, 0.000000
-0.008941, 0.000000
-0.008943, 0.000000
-0.008944, 0.000000
-0.008946, 0.000000
-0.008948, 0.000000
-0.008949, 0.000000
-0.008951, 0.000000
-0.008953, 0.000000
-0.008954, 0.000000
-0.008956, 0.000000
-0.008958, 0.000000
-0.008959, 0.000000
-0.008961, 0.000000
-0.008962, 0.000000
-0.008964, 0.000000
-0.008966, 0.000000
-0.008967, 0.000000
-0.008969, 0.000000
-0.008971, 0.000000
-0.008972, 0.000000
-0.008974, 0.000000
-0.008976, 0.000000
-0.008977, 0.000000
-0.008979, 0.000000
-0.008981, 0.000000
-0.008982, 0.000000
-0.008984, 0.000000
-0.008985, 0.000000
-0.008987, 0.000000
-0.008989, 0.000000
-0.008990, 0.000000
-0.008992, 0.000000
-0.008994, 0.000000
-0.008995, 0.000000
-0.008997, 0.000000
-0.008999, 0.000000
-0.009000, 0.000000
-0.009002, 0.000000
-0.009003, 0.000000
-0.009005, 0.000000
-0.009007, 0.000000
-0.009008, 0.000000
-0.009010, 0.000000
-0.009012, 0.000000
-0.009013, 0.000000
-0.009015, 0.000000
-0.009017, 0.000000
-0.009018, 0.000000
-0.009020, 0.000000
-0.009022, 0.000000
-0.009023, 0.000000
-0.009025, 0.000000
-0.009026, 0.000000
-0.009028, 0.000000
-0.009030, 0.000000
-0.009031, 0.000000
-0.009033, 0.000000
-0.009035, 0.000000
-0.009036, 0.000000
-0.009038, 0.000000
-0.009040, 0.000000
-0.009041, 0.000000
-0.009043, 0.000000
-0.009045, 0.000000
-0.009046, 0.000000
-0.009048, 0.000000
-0.009049, 0.000000
-0.009051, 0.000000
-0.009053, 0.000000
-0.009054, 0.000000
-0.009056, 0.000000
-0.009058, 0.000000
-0.009059, 0.000000
-0.009061, 0.000000
-0.009063, 0.000000
-0.009064, 0.000000
-0.009066, 0.000000
-0.009068, 0.000000
-0.009069, 0.000000
-0.009071, 0.000000
-0.009072, 0.000000
-0.009074, 0.000000
-0.009076, 0.000000
-0.009077, 0.000000
-0.009079, 0.000000
-0.009081, 0.000000
-0.009082, 0.000000
-0.009084, 0.000000
-0.009086, 0.000000
-0.009087, 0.000000
-0.009089, 0.000000
-0.009091, 0.000000
-0.009092, 0.000000
-0.009094, 0.000000
-0.009095, 0.000000
-0.009097, 0.000000
-0.009099, 0.000000
-0.009100, 0.000000
-0.009102, 0.000000
-0.009104, 0.000000
-0.009105, 0.000000
-0.009107, 0.000000
-0.009109, 0.000000
-0.009110, 0.000000
-0.009112, 0.000000
-0.009114, 0.000000
-0.009115, 0.000000
-0.009117, 0.000000
-0.009118, 0.000000
-0.009120, 0.000000
-0.009122, 0.000000
-0.009123, 0.000000
-0.009125, 0.000000
-0.009127, 0.000000
-0.009128, 0.000000
-0.009130, 0.000000
-0.009132, 0.000000
-0.009133, 0.000000
-0.009135, 0.000000
-0.009136, 0.000000
-0.009138, 0.000000
-0.009140, 0.000000
-0.009141, 0.000000
-0.009143, 0.000000
-0.009145, 0.000000
-0.009146, 0.000000
-0.009148, 0.000000
-0.009150, 0.000000
-0.009151, 0.000000
-0.009153, 0.000000
-0.009155, 0.000000
-0.009156, 0.000000
-0.009158, 0.000000
-0.009159, 0.000000
-0.009161, 0.000000
-0.009163, 0.000000
-0.009164, 0.000000
-0.009166, 0.000000
-0.009168, 0.000000
-0.009169, 0.000000
-0.009171, 0.000000
-0.009173, 0.000000
-0.009174, 0.000000
-0.009176, 0.000000
-0.009178, 0.000000
-0.009179, 0.000000
-0.009181, 0.000000
-0.009182, 0.000000
-0.009184, 0.000000
-0.009186, 0.000000
-0.009187, 0.000000
-0.009189, 0.000000
-0.009191, 0.000000
-0.009192, 0.000000
-0.009194, 0.000000
-0.009196, 0.000000
-0.009197, 0.000000
-0.009199, 0.000000
-0.009201, 0.000000
-0.009202, 0.000000
-0.009204, 0.000000
-0.009205, 0.000000
-0.009207, 0.000000
-0.009209, 0.000000
-0.009210, 0.000000
-0.009212, 0.000000
-0.009214, 0.000000
-0.009215, 0.000000
-0.009217, 0.000000
-0.009219, 0.000000
-0.009220, 0.000000
-0.009222, 0.000000
-0.009224, 0.000000
-0.009225, 0.000000
-0.009227, 0.000000
-0.009228, 0.000000
-0.009230, 0.000000
-0.009232, 0.000000
-0.009233, 0.000000
-0.009235, 0.000000
-0.009237, 0.000000
-0.009238, 0.000000
-0.009240, 0.000000
-0.009242, 0.000000
-0.009243, 0.000000
-0.009245, 0.000000
-0.009246, 0.000000
-0.009248, 0.000000
-0.009250, 0.000000
-0.009251, 0.000000
-0.009253, 0.000000
-0.009255, 0.000000
-0.009256, 0.000000
-0.009258, 0.000000
-0.009260, 0.000000
-0.009261, 0.000000
-0.009263, 0.000000
-0.009265, 0.000000
-0.009266, 0.000000
-0.009268, 0.000000
-0.009269, 0.000000
-0.009271, 0.000000
-0.009273, 0.000000
-0.009274, 0.000000
-0.009276, 0.000000
-0.009278, 0.000000
-0.009279, 0.000000
-0.009281, 0.000000
-0.009283, 0.000000
-0.009284, 0.000000
-0.009286, 0.000000
-0.009288, 0.000000
-0.009289, 0.000000
-0.009291, 0.000000
-0.009292, 0.000000
-0.009294, 0.000000
-0.009296, 0.000000
-0.009297, 0.000000
-0.009299, 0.000000
-0.009301, 0.000000
-0.009302, 0.000000
-0.009304, 0.000000
-0.009306, 0.000000
-0.009307, 0.000000
-0.009309, 0.000000
-0.009311, 0.000000
-0.009312, 0.000000
-0.009314, 0.000000
-0.009315, 0.000000
-0.009317, 0.000000
-0.009319, 0.000000
-0.009320, 0.000000
-0.009322, 0.000000
-0.009324, 0.000000
-0.009325, 0.000000
-0.009327, 0.000000
-0.009329, 0.000000
-0.009330, 0.000000
-0.009332, 0.000000
-0.009334, 0.000000
-0.009335, 0.000000
-0.009337, 0.000000
-0.009338, 0.000000
-0.009340, 0.000000
-0.009342, 0.000000
-0.009343, 0.000000
-0.009345, 0.000000
-0.009347, 0.000000
-0.009348, 0.000000
-0.009350, 0.000000
-0.009352, 0.000000
-0.009353, 0.000000
-0.009355, 0.000000
-0.009357, 0.000000
-0.009358, 0.000000
-0.009360, 0.000000
-0.009361, 0.000000
-0.009363, 0.000000
-0.009365, 0.000000
-0.009366, 0.000000
-0.009368, 0.000000
-0.009370, 0.000000
-0.009371, 0.000000
-0.009373, 0.000000
-0.009375, 0.000000
-0.009376, 0.000000
-0.009378, 0.000000
-0.009379, 0.000000
-0.009381, 0.000000
-0.009383, 0.000000
-0.009384, 0.000000
-0.009386, 0.000000
-0.009388, 0.000000
-0.009389, 0.000000
-0.009391, 0.000000
-0.009393, 0.000000
-0.009394, 0.000000
-0.009396, 0.000000
-0.009398, 0.000000
-0.009399, 0.000000
-0.009401, 0.000000
-0.009402, 0.000000
-0.009404, 0.000000
-0.009406, 0.000000
-0.009407, 0.000000
-0.009409, 0.000000
-0.009411, 0.000000
-0.009412, 0.000000
-0.009414, 0.000000
-0.009416, 0.000000
-0.009417, 0.000000
-0.009419, 0.000000
-0.009421, 0.000000
-0.009422, 0.000000
-0.009424, 0.000000
-0.009425, 0.000000
-0.009427, 0.000000
-0.009429, 0.000000
-0.009430, 0.000000
-0.009432, 0.000000
-0.009434, 0.000000
-0.009435, 0.000000
-0.009437, 0.000000
-0.009439, 0.000000
-0.009440, 0.000000
-0.009442, 0.000000
-0.009444, 0.000000
-0.009445, 0.000000
-0.009447, 0.000000
-0.009448, 0.000000
-0.009450, 0.000000
-0.009452, 0.000000
-0.009453, 0.000000
-0.009455, 0.000000
-0.009457, 0.000000
-0.009458, 0.000000
-0.009460, 0.000000
-0.009462, 0.000000
-0.009463, 0.000000
-0.009465, 0.000000
-0.009467, 0.000000
-0.009468, 0.000000
-0.009470, 0.000000
-0.009471, 0.000000
-0.009473, 0.000000
-0.009475, 0.000000
-0.009476, 0.000000
-0.009478, 0.000000
-0.009480, 0.000000
-0.009481, 0.000000
-0.009483, 0.000000
-0.009485, 0.000000
-0.009486, 0.000000
-0.009488, 0.000000
-0.009489, 0.000000
-0.009491, 0.000000
-0.009493, 0.000000
-0.009494, 0.000000
-0.009496, 0.000000
-0.009498, 0.000000
-0.009499, 0.000000
-0.009501, 0.000000
-0.009503, 0.000000
-0.009504, 0.000000
-0.009506, 0.000000
-0.009508, 0.000000
-0.009509, 0.000000
-0.009511, 0.000000
-0.009512, 0.000000
-0.009514, 0.000000
-0.009516, 0.000000
-0.009517, 0.000000
-0.009519, 0.000000
-0.009521, 0.000000
-0.009522, 0.000000
-0.009524, 0.000000
-0.009526, 0.000000
-0.009527, 0.000000
-0.009529, 0.000000
-0.009531, 0.000000
-0.009532, 0.000000
-0.009534, 0.000000
-0.009535, 0.000000
-0.009537, 0.000000
-0.009539, 0.000000
-0.009540, 0.000000
-0.009542, 0.000000
-0.009544, 0.000000
-0.009545, 0.000000
-0.009547, 0.000000
-0.009549, 0.000000
-0.009550, 0.000000
-0.009552, 0.000000
-0.009554, 0.000000
-0.009555, 0.000000
-0.009557, 0.000000
-0.009558, 0.000000
-0.009560, 0.000000
-0.009562, 0.000000
-0.009563, 0.000000
-0.009565, 0.000000
-0.009567, 0.000000
-0.009568, 0.000000
-0.009570, 0.000000
-0.009572, 0.000000
-0.009573, 0.000000
-0.009575, 0.000000
